time,data1,data2,valid
0.107188,255,160,1
0.107189,97,21,1
0.107190,157,243,1
0.107191,54,109,1
0.107192,199,0,1
0.107193,68,90,1
0.107194,209,235,1
0.107195,110,171,1
0.107196,205,37,1
0.107197,159,222,1
0.107199,191,159,1
0.107200,103,192,1
0.107201,43,87,1
0.107202,235,202,1
0.107203,49,160,1
0.107204,49,17,1
0.107205,90,14,1
0.107206,19,196,1
0.107207,130,11,1
0.107208,208,251,1
0.107208,36,60,1
0.107209,190,43,1
0.107210,154,211,1
0.107211,220,219,1
0.107213,221,39,1
0.107214,190,190,1
0.107215,173,11,1
0.107217,120,235,1
0.107218,56,124,1
0.107219,158,153,1
0.107220,177,52,1
0.107221,160,90,1
0.107222,163,46,1
0.107223,35,133,1
0.107224,202,11,1
0.107225,96,24,1
0.107325,70,215,1
0.107327,171,129,1
0.107328,182,108,1
0.107330,133,181,1
0.107331,9,202,1
0.107332,183,216,1
0.107334,66,34,1
0.107335,133,175,1
0.107336,55,94,1
0.107337,25,108,1
0.107338,187,233,1
0.107339,127,189,1
0.107439,174,172,1
0.107540,105,1,1
0.107540,52,76,1
0.107542,61,131,1
0.107543,219,62,1
0.107544,115,138,1
0.107644,133,246,1
0.107645,132,148,1
0.107646,15,152,1
0.107646,226,75,1
0.107647,94,143,1
0.107748,73,191,1
0.107848,29,230,1
0.107948,150,212,1
0.107950,126,62,1
0.107950,58,108,1
0.107951,112,55,1
0.107952,43,219,1
0.107953,59,240,1
0.107954,239,9,1
0.107955,94,6,1
0.107956,57,187,1
0.107958,168,111,1
0.107959,134,28,1
0.107960,23,79,1
0.107961,176,142,1
0.107962,238,97,1
0.107963,209,180,1
0.107964,244,176,1
0.107965,236,76,1
0.108065,232,48,1
0.108067,165,168,1
0.108068,235,158,1
0.108069,147,224,1
0.108071,76,195,1
0.108072,91,241,1
0.108172,223,126,1
0.108173,88,62,1
0.108273,19,7,1
0.108274,49,100,1
0.108275,104,1,1
0.108277,141,32,1
0.108278,218,3,1
0.108279,250,43,1
0.108280,113,11,1
0.108281,201,157,1
0.108381,130,132,1
0.108382,202,11,1
0.108384,93,17,1
0.108384,233,116,1
0.108385,204,162,1
0.108386,177,194,1
0.108486,30,224,1
0.108487,34,190,1
0.108488,65,161,1
0.108489,175,244,1
0.108490,248,57,1
0.108491,214,156,1
0.108492,196,236,1
0.108493,196,10,1
0.108495,89,168,1
0.108496,122,109,1
0.108596,69,77,1
0.108597,92,143,1
0.108598,171,45,0
0.108599,146,46,0
0.108600,177,108,0
0.108602,64,134,0
0.108603,244,45,0
0.108604,153,226,0
0.108605,85,31,0
0.108606,114,23,0
0.108608,163,63,0
0.108609,238,3,0
0.108610,5,21,0
0.108611,136,100,1
0.108612,234,3,1
0.108614,56,249,1
0.108615,236,180,1
0.108616,171,124,1
0.108618,165,171,1
0.108619,108,58,1
0.108621,148,3,1
0.108621,207,111,1
0.108622,254,177,1
0.108623,99,23,1
0.108625,104,221,1
0.108626,56,222,1
0.108627,158,53,1
0.108628,44,253,1
0.108629,210,70,1
0.108630,201,186,1
0.108631,224,163,1
0.108633,108,172,1
0.108634,129,151,1
0.108635,163,173,1
0.108636,215,130,1
0.108637,138,103,1
0.108638,213,248,1
0.108639,167,99,1
0.108641,100,9,1
0.108741,201,34,1
0.108742,25,251,1
0.108742,108,73,1
0.108744,29,50,1
0.108745,75,146,1
0.108845,190,51,1
0.108945,85,177,1
0.108946,122,88,1
0.108947,159,13,1
0.108948,4,43,1
0.108949,47,54,1
0.108951,54,217,1
0.109051,247,140,1
0.109052,92,178,1
0.109053,75,165,1
0.109054,59,78,1
0.109056,89,83,1
0.109057,12,141,1
0.109058,212,11,1
0.109059,188,39,1
0.109060,175,64,1
0.109161,185,212,1
0.109162,83,21,1
0.109164,17,248,1
0.109165,113,153,1
0.109166,72,92,1
0.109167,246,71,1
0.109169,204,237,1
0.109170,225,182,1
0.109171,192,204,1
0.109172,226,235,1
0.109173,15,111,1
0.109174,247,45,1
0.109176,173,167,1
0.109177,247,100,1
0.109178,79,61,1
0.109180,96,121,1
0.109181,167,108,1
0.109182,49,74,1
0.109183,219,204,1
0.109284,32,104,1
0.109285,83,154,1
0.109286,128,56,1
0.109288,64,232,1
0.109289,43,210,0
0.109290,33,208,0
0.109291,212,178,0
0.109292,28,168,0
0.109293,39,99,0
0.109295,53,249,1
0.109395,164,11,1
0.109396,190,96,1
0.109397,246,61,1
0.109399,40,181,1
0.109400,235,191,1
0.109401,189,176,1
0.109501,22,143,1
0.109502,74,128,1
0.109503,135,182,1
0.109505,255,60,1
0.109506,13,243,1
0.109507,158,168,1
0.109508,150,252,1
0.109608,203,48,1
0.109609,1,201,1
0.109709,221,45,1
0.109809,153,40,1
0.109811,180,89,1
0.109811,223,121,1
0.109813,103,66,1
0.109814,41,20,1
0.109816,37,190,1
0.109817,200,83,1
0.109818,138,243,1
0.109819,45,12,1
0.109820,184,220,1
0.109821,127,210,1
0.109822,11,76,1
0.109823,112,105,1
0.109825,229,234,1
0.109925,69,199,1
0.109926,23,126,1
0.109928,72,120,1
0.109928,225,90,1
0.109930,119,119,1
0.109931,184,68,1
0.110031,13,159,1
0.110033,198,198,1
0.110034,114,36,1
0.110034,246,37,1
0.110035,9,108,1
0.110037,131,95,1
0.110037,83,190,1
0.110039,124,100,1
0.110040,169,115,1
0.110041,119,85,1
0.110042,90,77,1
0.110043,212,48,1
0.110044,46,231,1
0.110045,179,231,1
0.110046,53,251,1
0.110047,196,3,1
0.110048,195,85,1
0.110049,137,164,1
0.110050,78,224,1
0.110051,135,146,1
0.110152,160,101,1
0.110153,204,165,1
0.110154,141,157,1
0.110156,170,12,1
0.110156,29,189,0
0.110257,125,69,0
0.110258,255,61,0
0.110259,19,9,0
0.110260,138,61,0
0.110261,71,151,0
0.110262,98,217,0
0.110263,150,154,0
0.110364,143,53,0
0.110364,39,162,1
0.110365,163,15,1
0.110367,92,207,1
0.110368,30,15,1
0.110369,98,228,1
0.110370,126,167,1
0.110371,63,158,1
0.110372,76,35,1
0.110373,16,193,1
0.110374,192,98,1
0.110375,15,121,1
0.110376,56,120,1
0.110378,2,115,1
0.110379,173,99,1
0.110380,238,189,1
0.110381,76,129,1
0.110382,199,87,1
0.110482,22,94,1
0.110484,4,23,1
0.110485,178,118,1
0.110486,200,177,1
0.110487,181,80,1
0.110489,132,209,1
0.110489,38,198,1
0.110490,248,239,1
0.110491,246,132,1
0.110491,240,24,1
0.110492,87,134,1
0.110493,31,19,1
0.110593,69,16,1
0.110595,144,0,1
0.110596,14,79,1
0.110597,158,0,1
0.110598,180,70,1
0.110599,78,177,1
0.110600,242,220,1
0.110601,237,151,1
0.110603,254,186,1
0.110604,39,139,1
0.110605,36,245,1
0.110606,231,201,1
0.110706,132,160,1
0.110707,54,165,1
0.110709,226,194,1
0.110710,147,99,1
0.110711,166,197,1
0.110712,153,216,1
0.110713,171,130,1
0.110714,69,142,1
0.110814,178,149,1
0.110815,31,24,1
0.110816,99,60,1
0.110817,239,100,1
0.110818,194,193,1
0.110819,98,38,1
0.110820,250,47,1
0.110822,193,52,1
0.110823,172,117,1
0.110923,137,43,1
0.110924,216,185,1
0.110925,250,168,1
0.110926,61,187,1
0.111026,227,228,1
0.111027,174,55,1
0.111028,151,203,1
0.111029,41,120,1
0.111130,64,200,1
0.111131,28,226,1
0.111132,65,1,1
0.111134,227,41,1
0.111134,166,24,1
0.111136,189,174,1
0.111137,4,8,1
0.111237,92,81,1
0.111337,38,42,1
0.111339,77,121,1
0.111340,206,79,1
0.111341,155,35,1
0.111342,201,218,1
0.111343,99,89,1
0.111344,163,106,1
0.111345,135,201,1
0.111346,108,210,1
0.111446,124,245,1
0.111546,131,245,1
0.111547,141,174,1
0.111548,227,196,1
0.111549,17,117,1
0.111551,7,209,1
0.111552,201,81,1
0.111553,27,100,1
0.111554,139,205,1
0.111555,236,51,1
0.111656,194,33,1
0.111657,124,3,1
0.111658,99,139,1
0.111758,163,245,1
0.111760,51,172,1
0.111760,214,61,1
0.111761,76,79,1
0.111762,103,131,1
0.111764,77,164,1
0.111765,46,29,1
0.111766,130,226,1
0.111767,117,104,1
0.111867,54,106,1
0.111967,92,113,1
0.111968,96,7,1
0.111969,78,201,1
0.112069,108,224,1
0.112070,44,235,1
0.112170,112,212,1
0.112171,213,197,1
0.112172,87,69,1
0.112173,197,58,1
0.112175,67,47,1
0.112176,175,67,1
0.112178,164,164,1
0.112178,214,21,1
0.112180,4,218,1
0.112280,40,231,1
0.112281,252,68,1
0.112283,213,197,1
0.112284,90,145,1
0.112285,198,246,1
0.112285,171,91,1
0.112287,240,98,1
0.112288,150,235,1
0.112289,160,40,1
0.112289,138,135,1
0.112291,60,233,1
0.112391,124,231,1
0.112393,251,203,1
0.112394,185,110,1
0.112395,178,43,1
0.112397,3,128,1
0.112397,1,85,1
0.112498,29,98,1
0.112499,9,158,1
0.112500,208,33,1
0.112502,12,249,1
0.112502,168,249,1
0.112504,49,222,1
0.112504,13,114,1
0.112505,20,175,1
0.112506,165,121,1
0.112507,1,64,1
0.112509,5,61,1
0.112609,0,231,1
0.112610,133,247,1
0.112611,132,21,1
0.112612,247,194,1
0.112613,204,200,1
0.112615,3,9,1
0.112616,174,26,0
0.112617,52,94,0
0.112618,76,227,0
0.112619,127,132,0
0.112620,124,98,0
0.112621,114,103,0
0.112721,35,213,0
0.112722,46,162,0
0.112723,16,149,0
0.112725,221,12,0
0.112726,4,208,0
0.112727,184,38,1
0.112728,138,108,1
0.112729,28,24,1
0.112730,48,39,1
0.112731,29,68,1
0.112733,60,49,1
0.112734,239,192,0
0.112735,93,239,0
0.112737,97,32,0
0.112737,197,242,0
0.112739,248,139,0
0.112839,115,70,0
0.112840,193,126,0
0.112841,172,89,0
0.112842,77,231,0
0.112843,208,171,0
0.112844,120,123,0
0.112845,18,205,0
0.112846,8,10,0
0.112847,103,201,1
0.112849,125,31,1
0.112850,20,157,1
0.112851,73,124,1
0.112852,220,254,1
0.112853,142,75,1
0.112854,197,87,1
0.112954,186,183,1
0.112955,235,193,1
0.112956,48,50,1
0.113056,159,221,1
0.113058,191,132,1
0.113059,7,92,1
0.113060,184,232,1
0.113061,195,99,1
0.113062,178,112,1
0.113063,38,111,1
0.113064,187,104,1
0.113065,156,242,1
0.113066,102,55,1
0.113068,211,102,1
0.113069,102,102,1
0.113070,62,8,1
0.113071,203,104,1
0.113073,111,201,1
0.113074,151,168,1
0.113075,109,196,1
0.113076,131,178,1
0.113077,51,250,1
0.113078,224,164,1
0.113079,177,129,1
0.113179,106,136,1
0.113180,140,253,1
0.113181,209,108,1
0.113183,26,154,1
0.113184,11,162,1
0.113185,115,111,1
0.113186,200,141,1
0.113188,178,34,1
0.113189,197,226,1
0.113190,173,27,1
0.113290,84,181,1
0.113291,47,238,1
0.113292,24,225,1
0.113293,167,164,1
0.113294,185,115,1
0.113295,8,243,1
0.113296,65,5,1
0.113298,231,162,1
0.113299,52,7,1
0.113399,134,90,1
0.113400,24,125,1
0.113400,213,166,0
0.113402,1,160,0
0.113403,35,187,0
0.113404,42,195,0
0.113405,184,234,0
0.113406,204,55,0
0.113407,220,59,0
0.113408,93,216,0
0.113409,215,65,0
0.113411,31,229,0
0.113412,154,81,0
0.113413,130,208,1
0.113414,113,222,0
0.113514,135,154,0
0.113515,54,245,0
0.113516,41,88,0
0.113518,246,10,0
0.113519,105,194,0
0.113520,72,162,0
0.113521,18,198,0
0.113523,85,1,0
0.113524,20,220,1
0.113525,252,32,1
0.113526,138,123,1
0.113526,154,186,1
0.113527,163,245,1
0.113529,168,74,1
0.113530,88,219,1
0.113531,191,255,1
0.113533,79,8,1
0.113534,209,234,1
0.113535,177,234,1
0.113536,111,225,1
0.113537,44,212,1
0.113538,85,96,1
0.113638,204,227,1
0.113639,185,47,1
0.113640,169,194,1
0.113740,76,154,1
0.113741,145,13,1
0.113742,242,117,1
0.113743,64,85,1
0.113745,5,166,1
0.113746,21,21,1
0.113747,228,224,1
0.113748,126,133,1
0.113848,197,47,1
0.113849,220,92,1
0.113949,88,151,1
0.113950,216,199,1
0.114050,218,125,1
0.114051,224,35,1
0.114052,51,184,1
0.114053,149,37,1
0.114153,76,10,1
0.114253,216,148,1
0.114255,202,170,1
0.114256,48,66,1
0.114257,241,36,1
0.114258,19,87,1
0.114358,35,213,1
0.114360,78,187,1
0.114361,109,148,1
0.114361,152,101,1
0.114362,91,76,1
0.114363,11,94,1
0.114364,176,126,1
0.114464,205,206,1
0.114465,208,117,1
0.114467,187,141,1
0.114467,219,243,1
0.114568,90,164,1
0.114569,12,185,1
0.114570,121,223,1
0.114571,50,1,1
0.114572,198,25,1
0.114573,177,216,1
0.114574,238,38,1
0.114575,174,58,1
0.114576,22,200,1
0.114576,231,44,1
0.114578,63,39,1
0.114579,18,172,1
0.114580,85,212,1
0.114581,54,144,1
0.114583,170,215,1
0.114584,93,218,1
0.114684,159,22,1
0.114685,34,146,1
0.114686,177,3,1
0.114786,155,22,1
0.114787,107,122,1
0.114789,194,72,1
0.114790,96,173,1
0.114792,254,16,1
0.114793,222,23,1
0.114794,60,176,1
0.114795,14,115,1
0.114796,155,22,1
0.114896,130,228,1
0.114897,95,83,1
0.114997,234,112,1
0.114999,185,176,1
0.114999,248,101,1
0.115100,142,25,1
0.115100,43,124,1
0.115101,133,172,1
0.115103,61,130,1
0.115104,164,180,1
0.115105,45,230,1
0.115106,231,99,1
0.115107,53,115,1
0.115108,237,202,1
0.115109,121,204,1
0.115110,21,154,1
0.115111,157,15,1
0.115112,66,137,1
0.115113,116,217,1
0.115114,190,45,1
0.115115,107,217,1
0.115116,41,174,1
0.115217,44,2,1
0.115218,176,55,1
0.115318,129,161,1
0.115320,246,18,1
0.115321,244,122,1
0.115323,109,99,1
0.115423,144,158,1
0.115424,78,155,1
0.115425,28,224,1
0.115426,72,216,1
0.115427,53,3,1
0.115428,122,156,1
0.115430,60,185,1
0.115431,192,162,1
0.115432,206,136,1
0.115433,133,3,1
0.115435,181,96,1
0.115436,196,102,1
0.115437,128,220,1
0.115438,63,53,1
0.115439,179,194,1
0.115441,30,6,1
0.115441,100,222,1
0.115542,198,71,1
0.115542,56,209,1
0.115543,214,198,1
0.115544,155,233,1
0.115545,244,14,1
0.115547,160,252,1
0.115547,142,160,1
0.115648,76,197,1
0.115649,93,113,1
0.115650,211,17,1
0.115651,90,232,1
0.115652,132,226,1
0.115653,196,255,1
0.115654,78,245,1
0.115655,146,106,1
0.115656,220,177,1
0.115757,139,191,1
0.115857,239,196,1
0.115858,143,79,1
0.115958,204,56,1
0.115959,147,239,1
0.115960,214,180,1
0.115962,65,157,1
0.115963,236,37,1
0.115964,48,196,1
0.115966,255,244,1
0.115967,249,207,1
0.115969,151,188,1
0.116069,63,195,1
0.116070,146,140,1
0.116071,37,94,1
0.116072,124,60,1
0.116073,15,11,1
0.116074,42,148,1
0.116075,247,149,1
0.116076,234,248,1
0.116077,251,163,1
0.116078,43,250,1
0.116079,21,196,1
0.116080,225,131,1
0.116082,213,236,1
0.116083,226,102,1
0.116084,94,249,1
0.116085,141,64,1
0.116086,69,116,1
0.116087,204,175,1
0.116088,159,92,1
0.116089,54,124,1
0.116090,5,205,1
0.116091,108,179,1
0.116093,227,69,1
0.116093,107,174,1
0.116095,178,239,1
0.116096,121,117,1
0.116097,57,123,1
0.116098,250,198,1
0.116198,172,6,1
0.116199,183,186,1
0.116200,86,23,1
0.116201,156,27,1
0.116202,244,189,1
0.116202,64,208,1
0.116203,158,221,1
0.116204,42,165,1
0.116205,165,1,1
0.116206,161,26,1
0.116207,76,249,1
0.116208,40,176,1
0.116308,72,76,1
0.116408,223,202,1
0.116410,49,116,1
0.116411,220,91,1
0.116412,117,216,1
0.116413,184,203,1
0.116414,194,79,1
0.116415,122,185,1
0.116416,173,16,1
0.116417,193,89,1
0.116418,214,73,1
0.116420,168,203,1
0.116421,40,71,1
0.116422,70,74,1
0.116424,132,59,1
0.116524,191,104,1
0.116525,255,245,1
0.116526,157,1,1
0.116527,230,22,1
0.116528,137,27,1
0.116628,32,56,1
0.116629,197,46,1
0.116630,14,27,1
0.116632,68,140,1
0.116732,177,130,1
0.116733,206,255,1
0.116735,87,151,1
0.116736,93,31,1
0.116737,160,51,1
0.116738,36,97,1
0.116739,38,64,1
0.116740,201,106,1
0.116741,26,206,1
0.116743,219,45,1
0.116744,197,62,1
0.116845,194,134,1
0.116846,145,197,1
0.116847,90,187,1
0.116847,194,94,1
0.116848,249,241,1
0.116949,144,141,1
0.117049,130,97,1
0.117050,12,147,1
0.117051,185,225,1
0.117053,254,59,1
0.117054,110,2,1
0.117055,243,24,1
0.117056,0,55,1
0.117156,108,128,1
0.117157,244,31,1
0.117158,121,146,1
0.117160,24,23,1
0.117160,249,5,1
0.117161,60,18,1
0.117163,85,54,1
0.117164,122,128,1
0.117165,150,64,1
0.117166,220,175,1
0.117167,183,21,1
0.117168,249,170,1
0.117169,132,229,0
0.117170,169,213,0
0.117171,126,73,0
0.117172,141,177,0
0.117173,41,88,0
0.117175,175,218,1
0.117176,194,99,1
0.117177,101,165,1
0.117277,74,53,1
0.117278,194,96,1
0.117279,122,37,1
0.117280,212,15,1
0.117281,94,83,1
0.117283,152,193,1
0.117284,19,28,1
0.117285,242,180,1
0.117385,77,11,1
0.117387,58,82,1
0.117388,203,117,1
0.117488,0,221,1
0.117489,162,94,1
0.117491,220,244,1
0.117591,93,0,1
0.117592,169,231,1
0.117692,120,88,1
0.117793,32,1,1
0.117893,30,240,1
0.117894,224,210,1
0.117896,94,242,1
0.117897,20,10,1
0.117897,188,61,1
0.117898,15,58,1
0.117899,95,157,1
0.117900,39,178,1
0.117901,83,136,1
0.117903,115,187,1
0.118003,56,173,1
0.118004,217,82,1
0.118006,237,228,1
0.118006,155,203,1
0.118008,152,207,1
0.118009,60,120,1
0.118010,15,192,1
0.118110,74,201,1
0.118111,57,148,1
0.118112,251,58,1
0.118113,103,198,1
0.118114,145,211,1
0.118115,148,113,0
0.118117,195,210,0
0.118118,26,131,0
0.118119,116,225,0
0.118120,135,36,0
0.118121,183,45,0
0.118122,216,196,0
0.118123,128,193,0
0.118124,221,83,0
0.118125,33,16,1
0.118225,35,195,1
0.118226,215,157,1
0.118227,122,2,1
0.118228,166,138,1
0.118328,232,221,1
0.118329,163,14,1
0.118330,142,119,1
0.118331,161,77,1
0.118333,215,127,1
0.118334,150,209,1
0.118334,162,243,1
0.118434,252,52,1
0.118436,241,17,1
0.118436,41,68,1
0.118437,86,96,1
0.118438,68,76,1
0.118439,79,204,1
0.118539,129,219,1
0.118639,102,185,1
0.118739,159,106,1
0.118840,34,146,1
0.118940,189,153,1
0.118941,204,118,1
0.118943,106,134,1
0.118944,191,194,1
0.118945,174,195,1
0.118945,138,1,1
0.118947,10,28,1
0.118948,30,144,1
0.118949,68,196,1
0.118950,105,234,1
0.118951,132,179,0
0.118952,115,164,0
0.118953,72,37,0
0.119053,196,203,0
0.119055,94,194,0
0.119056,66,107,0
0.119057,81,52,0
0.119058,210,31,0
0.119059,207,201,0
0.119060,6,62,0
0.119061,163,143,0
0.119063,65,1,1
0.119163,139,97,1
0.119164,145,197,1
0.119165,192,219,1
0.119166,88,40,1
0.119167,182,113,1
0.119168,9,228,1
0.119168,145,157,0
0.119170,30,142,0
0.119171,76,185,0
0.119173,109,146,0
0.119174,237,124,0
0.119175,225,28,0
0.119176,104,16,0
0.119177,157,204,0
0.119179,199,55,0
0.119180,153,172,0
0.119181,103,196,0
0.119182,183,155,0
0.119184,88,37,0
0.119184,217,47,1
0.119186,254,55,1
0.119187,21,125,1
0.119188,39,15,1
0.119189,76,227,1
0.119190,126,22,1
0.119191,114,39,1
0.119192,175,74,1
0.119193,146,94,1
0.119195,170,7,1
0.119196,63,35,1
0.119296,194,12,1
0.119297,108,130,1
0.119299,159,163,1
0.119399,232,54,1
0.119400,82,175,1
0.119401,106,130,1
0.119402,25,141,1
0.119404,65,27,1
0.119404,141,26,1
0.119505,150,61,1
0.119506,58,52,1
0.119507,149,233,1
0.119508,207,106,1
0.119509,244,130,1
0.119510,195,16,1
0.119611,147,60,1
0.119612,210,211,1
0.119613,154,42,1
0.119714,85,184,1
0.119714,160,13,1
0.119715,81,205,0
0.119717,247,159,0
0.119718,133,235,0
0.119719,204,38,0
0.119720,82,28,0
0.119722,121,59,0
0.119723,191,64,0
0.119724,157,201,0
0.119726,148,54,0
0.119727,79,9,0
0.119729,112,79,0
0.119730,201,58,0
0.119731,73,250,0
0.119732,231,9,1
0.119733,178,88,1
0.119734,45,62,1
0.119735,215,162,1
0.119736,18,133,1
0.119737,4,52,1
0.119738,205,62,1
0.119739,121,175,1
0.119740,171,129,1
0.119741,142,225,1
0.119742,139,200,1
0.119843,5,36,1
0.119943,188,19,1
0.120043,247,68,1
0.120044,141,37,1
0.120144,166,6,1
0.120145,69,185,1
0.120245,48,157,1
0.120246,9,34,1
0.120247,2,95,1
0.120248,237,208,1
0.120250,97,118,1
0.120350,183,225,1
0.120351,20,228,1
0.120352,170,168,1
0.120353,145,141,1
0.120354,142,27,1
0.120355,60,89,1
0.120356,155,248,1
0.120357,95,170,1
0.120358,148,16,1
0.120458,147,115,1
0.120459,131,245,1
0.120460,28,169,1
0.120461,21,58,1
0.120461,77,219,1
0.120562,202,77,1
0.120563,32,30,1
0.120564,88,96,1
0.120565,94,10,1
0.120665,248,30,1
0.120666,151,211,1
0.120667,225,223,1
0.120768,126,204,1
0.120768,218,199,1
0.120770,155,179,1
0.120771,46,233,1
0.120772,76,155,1
0.120872,23,54,1
0.120873,85,64,1
0.120874,0,98,1
0.120875,223,183,1
0.120976,110,178,1
0.120977,17,127,1
0.120978,6,201,1
0.120979,15,174,1
0.120980,122,177,1
0.120981,48,211,1
0.120983,101,233,1
0.120984,163,73,1
0.120986,216,202,1
0.120987,245,210,1
0.120988,119,90,1
0.120990,75,96,1
0.120990,84,142,1
0.121091,103,108,1
0.121092,81,202,1
0.121093,250,82,1
0.121094,198,79,1
0.121195,5,224,1
0.121196,236,128,1
0.121197,228,210,1
0.121198,239,148,1
0.121199,39,3,1
0.121200,156,196,1
0.121202,68,55,1
0.121203,113,4,1
0.121204,9,241,1
0.121205,161,241,1
0.121206,231,96,1
0.121207,9,216,1
0.121208,108,100,1
0.121209,134,194,1
0.121211,250,68,1
0.121212,151,248,1
0.121212,60,159,1
0.121214,29,251,1
0.121215,102,60,1
0.121216,194,208,1
0.121217,142,27,1
0.121218,167,81,1
0.121220,228,187,1
0.121320,125,116,1
0.121321,240,134,1
0.121322,78,248,1
0.121323,27,54,1
0.121324,228,119,1
0.121325,78,220,1
0.121326,206,30,1
0.121328,176,152,1
0.121329,196,31,1
0.121330,40,86,1
0.121331,164,163,1
0.121332,107,177,1
0.121333,144,55,1
0.121334,90,71,1
0.121335,121,148,1
0.121337,173,229,1
0.121338,245,24,0
0.121339,164,145,0
0.121340,152,99,0
0.121341,194,13,0
0.121342,143,229,0
0.121343,26,31,0
0.121343,4,156,0
0.121345,88,105,0
0.121346,208,56,0
0.121347,31,219,0
0.121348,105,133,0
0.121349,99,115,0
0.121350,3,255,0
0.121352,56,246,1
0.121353,58,131,1
0.121353,154,142,1
0.121355,67,187,1
0.121455,234,202,1
0.121555,192,52,1
0.121655,110,43,0
0.121657,123,53,0
0.121658,50,55,0
0.121659,114,193,0
0.121661,85,150,0
0.121661,172,41,0
0.121663,157,18,0
0.121663,253,239,0
0.121664,7,28,0
0.121666,109,153,0
0.121667,209,186,0
0.121668,206,180,1
0.121669,24,232,1
0.121670,81,73,1
0.121770,183,192,1
0.121771,237,166,1
0.121772,207,6,1
0.121773,45,205,1
0.121774,150,29,1
0.121775,126,46,1
0.121777,2,123,1
0.121778,20,87,1
0.121779,254,100,1
0.121780,113,45,1
0.121781,47,68,1
0.121782,49,40,1
0.121783,152,206,1
0.121784,120,50,1
0.121784,66,213,1
0.121786,123,242,1
0.121786,88,2,1
0.121788,25,233,1
0.121789,159,142,1
0.121791,198,44,1
0.121792,231,38,1
0.121793,191,54,1
0.121794,159,34,1
0.121894,12,0,1
0.121895,45,206,1
0.121896,13,209,1
0.121897,35,145,1
0.121997,86,111,1
0.121998,255,12,1
0.121999,82,54,1
0.122000,26,1,1
0.122001,38,96,1
0.122003,0,104,1
0.122004,25,203,1
0.122104,175,235,1
0.122105,72,58,1
0.122107,126,163,1
0.122108,98,94,1
0.122109,175,214,1
0.122110,109,156,1
0.122210,157,105,1
0.122310,0,170,1
0.122311,16,34,1
0.122312,71,56,1
0.122314,213,113,1
0.122315,61,32,1
0.122316,199,252,1
0.122318,237,244,1
0.122418,194,245,1
0.122419,51,184,1
0.122420,135,124,1
0.122421,245,225,1
0.122521,51,206,1
0.122522,70,215,1
0.122523,187,90,1
0.122524,139,141,1
0.122525,122,232,1
0.122625,242,90,1
0.122626,217,154,1
0.122627,77,111,1
0.122628,134,73,1
0.122728,89,186,1
0.122729,175,130,1
0.122730,222,180,1
0.122731,140,208,1
0.122733,155,105,1
0.122734,203,142,1
0.122735,252,76,1
0.122736,35,116,1
0.122737,2,90,1
0.122738,114,89,1
0.122740,23,73,1
0.122741,218,153,1
0.122742,230,9,1
0.122743,252,225,1
0.122744,189,134,1
0.122745,251,116,1
0.122746,244,40,1
0.122747,22,39,1
0.122748,193,145,1
0.122848,10,138,1
0.122849,4,13,1
0.122851,68,169,1
0.122852,175,60,1
0.122853,138,203,1
0.122854,37,248,1
0.122855,33,32,1
0.122856,16,33,1
0.122857,51,150,1
0.122957,61,105,1
0.122959,68,235,1
0.123059,19,179,1
0.123060,152,21,0
0.123062,202,157,0
0.123063,183,44,0
0.123064,106,0,0
0.123164,74,250,0
0.123166,38,212,0
0.123167,14,77,0
0.123167,0,125,1
0.123168,38,86,1
0.123170,73,241,1
0.123171,71,219,1
0.123172,174,25,1
0.123174,222,66,1
0.123174,203,59,1
0.123176,143,215,1
0.123177,174,103,1
0.123177,88,134,1
0.123179,245,243,1
0.123180,121,114,1
0.123180,103,255,1
0.123181,101,182,1
0.123183,61,177,1
0.123184,14,222,1
0.123185,208,215,1
0.123285,29,194,1
0.123286,11,108,1
0.123287,247,78,1
0.123387,6,64,1
0.123388,226,227,1
0.123389,5,196,1
0.123390,225,23,1
0.123490,43,117,1
0.123491,131,14,1
0.123591,133,93,1
0.123592,173,17,1
0.123593,170,137,1
0.123693,28,254,1
0.123694,159,177,1
